Date,S&P500,AAL,ALGT,ALK,DAL,HA,LUV,BCS,CS,DB,GS,MS,WFC,BHC,JNJ,MRK,PFE,RHHBY,UNH,AAPL,AMZN,FB,GOOG,IBM,MSFT
18-05-2016,2047.630005,32.610001,142.320007,66.419998,43.860001,42.299999,42.900002,9.96,13.22,16.75,159.940002,27.24,48.650002,27.860001,113.589996,54.669998,33.169998,31.049999,130.509995,23.639999,697.450012,117.650002,706.630005,147.339996,50.810001
19-05-2016,2040.040039,32.150002,140.710007,65.389999,43.099998,41.220001,42.169998,10.03,13.46,16.790001,154.699997,26.610001,48.380001,26.26,112.849998,54.580002,33.380001,30.73,130,23.549999,698.52002,116.809998,700.320007,144.929993,50.32
20-05-2016,2052.320068,32.009998,140.029999,65.209999,43.099998,41.310001,42.189999,10.16,13.7,16.91,154.509995,26.77,48.75,27.469999,112.639999,55.110001,33.740002,31.18,130.940002,23.805,702.799988,117.349998,709.73999,147.25,50.619999
23-05-2016,2048.040039,31.73,138.149994,65.339996,42.950001,41.099998,42.209999,10.17,13.78,16.93,155.449997,26.83,48.700001,26.209999,112.160004,54.919998,33.669998,31.370001,130.419998,24.1075,696.75,115.970001,704.23999,146.770004,50.029999
24-05-2016,2076.060059,32.150002,138.970001,66.870003,43.630001,42.209999,42.799999,10.66,14.1,17.370001,157.589996,27.41,49.200001,26.110001,112.690002,55.599998,34.099998,31.6,132.589996,24.475,704.200012,117.699997,720.090027,148.309998,51.59
25-05-2016,2090.540039,32.169998,139.119995,66.910004,43.5,41.619999,42.529999,10.92,14.37,17.99,161.25,27.780001,50.5,27.120001,113.349998,56.57,34.349998,31.969999,133.419998,24.905001,708.349976,117.889999,725.27002,151.690002,52.119999
26-05-2016,2090.100098,31.51,136.490005,66.139999,42.759998,41.209999,41.790001,10.83,14.32,18.049999,159.220001,27.42,50.549999,26.940001,112.900002,56.389999,34.43,32.119999,132.979996,25.102501,714.909973,119.470001,724.119995,152.440002,51.889999
27-05-2016,2099.060059,31.65,139.669998,66.82,43.119999,41.43,42.330002,10.91,14.3,18.129999,159.529999,27.530001,50.849998,28.42,113.059998,56.48,34.610001,33.200001,134,25.0875,712.23999,119.379997,732.659973,152.839996,52.32
31-05-2016,2096.949951,31.91,139.020004,66.400002,43.459999,40.459999,42.48,10.58,13.68,17.799999,159.479996,27.370001,50.720001,28.450001,112.690002,56.259998,34.700001,32.880001,133.669998,24.965,722.789978,118.809998,735.719971,153.740005,53
01-06-2016,2099.330078,31.950001,142.669998,65.959999,43.509998,40.049999,42.540001,10.48,13.51,17.620001,159.970001,27.49,51,29.790001,112.779999,56.330002,34.75,33.150002,134.529999,24.615,719.440002,118.779999,734.150024,152.509995,52.849998
02-06-2016,2105.26001,31.67,140.389999,65.940002,42.450001,40.310001,42.169998,10.55,13.65,17.540001,159.279999,27.280001,51.110001,29.41,114.489998,56.82,34.869999,33.029999,136.039993,24.43,728.23999,118.93,730.400024,153.5,52.48
03-06-2016,2099.129883,30.809999,138.610001,65.080002,41.57,39.549999,41.689999,10.51,13.35,17.059999,155.669998,26.540001,50.189999,28.870001,114.760002,56.639999,34.689999,33.07,136.839996,24.48,725.539978,118.470001,722.340027,152.889999,51.790001
06-06-2016,2109.409912,31.26,140.130005,65.209999,41.279999,39.419998,41.77,10.45,13.37,17.139999,157.059998,26.85,50.490002,28.85,115.769997,57.169998,34.93,33.400002,138.149994,24.657499,726.72998,118.790001,716.549988,152.729996,52.130001
07-06-2016,2112.129883,32.360001,143.550003,66.330002,42.099998,41.369999,43.07,10.48,13.47,17.27,155.169998,26.52,50.27,24.639999,115.730003,57,34.84,33.669998,136.940002,24.7575,723.73999,117.760002,716.650024,153.330002,52.099998
08-06-2016,2119.120117,32.509998,152.919998,66.389999,41.849998,41.490002,43.5,10.37,13.46,17.049999,154.639999,26.540001,50,23.92,115.800003,57.619999,35.25,33.560001,140.399994,24.735001,726.640015,118.389999,728.280029,154,52.040001
09-06-2016,2115.47998,33.400002,150.740005,67.5,42.400002,41.669998,44.189999,10.2,13,16.709999,153.169998,26.08,49.139999,25.48,117,57.18,35.310001,33.380001,140.679993,24.9125,727.650024,118.559998,728.580017,153.419998,51.619999
10-06-2016,2096.070068,33.139999,148.669998,66.919998,42.040001,39.970001,43.630001,9.56,12.43,15.74,149.889999,25.540001,48.34,24.139999,117.010002,56.810001,35.290001,32.48,139.240005,24.7075,717.909973,116.620003,719.409973,152.369995,51.48
13-06-2016,2079.060059,31.799999,145.850006,64.290001,40.57,37.669998,42.16,9.33,12.09,15.18,148.630005,25.26,47.970001,23.780001,116.790001,56.110001,34.740002,31.67,138.089996,24.334999,715.23999,113.949997,718.359985,151.279999,50.139999
14-06-2016,2075.320068,30.360001,148.929993,61.52,39.110001,36.509998,39.880001,9.05,11.8,14.73,146.190002,24.6,46.880001,24.139999,117.120003,56.25,34.990002,31.34,137.869995,24.365,719.299988,114.940002,718.27002,151.059998,49.830002
15-06-2016,2071.5,30.49,146.479996,61.16,38.889999,36.599998,39.939999,9.11,11.92,14.82,146.160004,24.719999,46.779999,23.66,116.410004,56.09,34.790001,31.280001,137.259995,24.285,714.26001,114.599998,718.919983,150.679993,49.689999
16-06-2016,2077.98999,29.139999,146.130005,60.369999,38.02,36.200001,39.779999,9.12,12.08,14.9,146.630005,25.07,46.849998,22.42,116.639999,57.5,34.75,31.299999,138.660004,24.387501,717.51001,114.389999,710.359985,151.059998,50.389999
17-06-2016,2071.219971,29.34,143.899994,59.880001,38.009998,36.130001,39.740002,9.62,12.55,15.62,145.639999,25.309999,46.599998,22.040001,115.480003,55.889999,34.220001,31.58,137.690002,23.8325,706.390015,113.019997,691.719971,151.990005,50.130001
20-06-2016,2083.25,29.709999,143.990005,59.48,38.09,36.040001,40.02,10.27,12.84,16.299999,147.75,25.9,46.93,22.52,116.540001,56.139999,34.5,31.889999,138.520004,23.775,714.01001,113.370003,693.710022,153.610001,50.07
21-06-2016,2088.899902,30.02,145.070007,60.459999,38.669998,36.400002,40.52,10.62,13.07,16.809999,148.350006,26.200001,47.23,21.639999,116.18,56.25,34.75,32,138.190002,23.977501,715.820007,114.379997,695.940002,154.050003,51.189999
22-06-2016,2085.449951,29.889999,143.339996,59.68,38.549999,36.119999,40.259998,10.71,13.12,16.870001,148.139999,26.389999,46.970001,21.639999,116.459999,57.040001,34.470001,31.75,137.899994,23.887501,710.599976,113.910004,697.460022,152.919998,50.990002
23-06-2016,2113.320068,30.33,143.509995,59.139999,38.310001,36.919998,39.59,11.18,13.72,17.84,152.660004,27.290001,47.91,22.25,117.379997,57.68,34.59,32.360001,139.190002,24.025,722.080017,115.080002,701.869995,155.350006,51.91
24-06-2016,2037.410034,27.049999,141.5,56.490002,35.18,35.619999,38.310001,8.89,11.51,14.72,141.860001,24.52,45.709999,20.27,115.629997,55.880001,33.970001,30.77,137.289993,23.35,698.960022,112.080002,675.219971,146.589996,49.830002
27-06-2016,2000.540039,25.27,138.550003,55.66,33.360001,36.84,36.759998,7.03,10.5,13.87,139.509995,23.610001,45.009998,18.73,116.550003,55.310001,33.799999,31,137.110001,23.01,691.359985,108.970001,668.26001,143.5,48.43
28-06-2016,2036.089966,26.77,141.449997,56.709999,34.669998,37.73,37.43,7.3,10.55,14.17,142.410004,24.610001,46.099998,20,118.230003,55.580002,34.439999,31.639999,138.710007,23.397499,707.950012,112.699997,680.039978,145.699997,49.439999
